,Unnamed: 0.1,reaction,starting electrophile SMILES,input electrophile SMILES,nucleophile SMILES,"3,3 Catalyst Substituent ",N Catalyst Substituent,solvent,Temperature (Celsius),Temperature (Kelvin),yield (%),ee (%),e.r. 1,e.r. 2,ddG,reference ,Link,Unnamed: 0,ster1,ster2,ster3,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur75,old_name,smiles_e,L_e,Bmin_e,Bmax_e,bur_shell_e,bur_vol_e,max_distance_e,tot_V_e,disp_e,max_axis_e,A2_e,min_axis_e,smiles_n,L_n,Bmin_n,Bmax_n,bur_shell_n,bur_vol_n,max_distance_n,tot_V_n,disp_n,max_axis_n,A2_n,min_axis_n
157,157,3f,O=Cc1ccc(Br)cc1,O=Cc1ccc(Br)cc1,C=C(C)C(=C)C,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-60,213.15,36.0,90,95.0,5.0,1.24642783646092,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,O=Cc1ccc(Br)cc1,6.16765531,1.7,7.253902960000969,0.0,26.43286490822159,6.86957445960727,0.0009483461111836,2.8098044288000663,6.86247199295966,0.6542919375518572,4.484908052896285e-06,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
158,158,3g,O=Cc1cccs1,O=Cc1cccs1,C=C(C)C(=C)C,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-10,263.15,48.0,99,99.5,0.5,2.76636526494773,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,O=Cc1cccs1,5.50275934,1.7,5.783957480376347,0.0,25.80813165725999,5.991049310583257,0.0010889864148819,4.975405504804418,5.9266890686294245,0.5925373448222498,8.828162211755722e-06,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
159,159,3h,CC(C)C=O,CC(C)C=O,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-10,263.15,83.0,94,97.0,3.0,1.81666444527708,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,CC(C)C=O,5.19777242,1.7315112648668585,4.258853591026696,0.0,34.36325506977159,4.330038875526151,43.44692048947199,2.5348577300096204,4.0864239162318,0.9864413500775916,0.6454423803767934,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
160,160,3i,CC(C)CC=O,CC(C)CC=O,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,91.0,88,94.0,6.0,1.38335061269019,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,CC(C)CC=O,6.088565969999999,1.7,4.2911827864959,0.0,34.66618763842558,5.578317550463956,59.33669228982332,2.993055896309273,5.434859817452402,0.7373026052029099,0.5013171065859434,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
161,161,3j,CCCCC=O,CCCCC=O,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,87.0,94,97.0,3.0,1.74762912529695,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,CCCCC=O,3.77890346,1.7,6.780476193908438,0.0,28.6538774862242,6.654975433055169,38.04427252818202,2.40195624049593,6.471849057407912,0.4928824986673327,0.2847480427119015,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
162,162,3k,O=CCCc1ccccc1,O=CCCc1ccccc1,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-10,263.15,73.0,92,96.0,4.0,1.66090146279574,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=CCCc1ccccc1,4.01036182,1.7,7.04128920834266,0.0,33.9456043757119,7.284716617215939,102.1764476931555,2.303622614448248,7.230734971564313,0.6352810413625661,0.4254392692267608,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
163,163,3o,CCCCCCCCCC=O,CCCCCCCCCC=O,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,94.0,94,97.0,3.0,1.74762912529695,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,CCCCCCCCCC=O,6.31847542,1.7,11.576814743637389,0.0,28.84377319395262,11.48741114062994,144.18727256226882,3.106475730659766,11.39051813475838,0.3862367645242557,0.2526055434557144,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
164,164,3p,O=CCCCCCCBr,O=CCCCCCCBr,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,80.0,92,96.0,4.0,1.59778531372503,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=CCCCCCCBr,7.47334082,1.7,7.533561842413698,0.0,28.124081787254543,8.023584810855619,99.72585646908128,7.396783491005478,7.917488062648927,0.5315647374244585,0.3779978762292827,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
165,165,3q,O=CCCCCCCCOCc1ccccc1,O=CCCCCCCCOCc1ccccc1,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,83.0,90,95.0,5.0,1.4803340689659,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=CCCCCCCCOCc1ccccc1,14.20703873,1.7,8.236710390549074,0.0,23.66886564202538,14.45227819806986,246.15612962279616,4.593192375384894,14.30379852062027,0.3725233503483188,0.2257891154279862,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
166,166,3r,C=CCCCCCCCCC=O,C=CCCCCCCCCC=O,C=C(C)C(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,98.0,94,97.0,3.0,1.74762912529695,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,C=CCCCCCCCCC=O,11.33537024,1.7,7.102641156404003,0.0,30.489030120779724,10.997694279986696,183.90524867714987,2.675348429921268,10.95229655918671,0.5093616740160323,0.2748224934170986,C=C(C)C(=C)C,5.09731864,1.948415981746114,4.485288875058383,0.0,36.123282072562525,5.558102743295361,43.54003540732452,4.075636116490021,5.395355432314197,0.8113893581766423,0.3416640542101349
167,167,3t (diene scope) go to SI for temp,O=Cc1ccccc1,O=Cc1ccccc1,C=CC(=C)C,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,97.0,96,98.0,2.0,1.95663561661488,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=CC(=C)C,5.10179295,1.7,4.397444108389565,0.0,29.82783133486416,5.400711257015471,35.26323342224665,2.424496114385145,5.400466314352654,0.6960619129659901,0.3216477196075229
168,168,3u,CC=O,CC=O,C=CC(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,45.0,80,90.0,10.0,1.10466761988079,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,CC=O,4.09277421,1.7,3.1611207632943232,0.0,24.4693339571958,3.233152574030897,13.905342510676702,1.872365186363834,3.1255930730489934,0.7740352592239044,0.5883335828252889,C=CC(=C)C,5.10179295,1.7,4.397444108389565,0.0,29.82783133486416,5.400711257015471,35.26323342224665,2.424496114385145,5.400466314352654,0.6960619129659901,0.3216477196075229
169,169,3v,CC(C)CC=O,CC(C)CC=O,C=CC(=C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,81.0,88,94.0,6.0,1.38335061269019,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,CC(C)CC=O,6.088565969999999,1.7,4.2911827864959,0.0,34.66618763842558,5.578317550463956,59.33669228982332,2.993055896309273,5.434859817452402,0.7373026052029099,0.5013171065859434,C=CC(=C)C,5.10179295,1.7,4.397444108389565,0.0,29.82783133486416,5.400711257015471,35.26323342224665,2.424496114385145,5.400466314352654,0.6960619129659901,0.3216477196075229
170,170,3w,O=Cc1ccccc1,O=Cc1ccccc1,C=CC(=C)CC/C=C(C)\C,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-40,233.15,36.0,92,96.0,4.0,1.47155301558361,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=CC(=C)CC/C=C(C)\C,5.22366332,1.7,8.401329786889887,0.0,30.28413679783885,8.720999466694252,157.1634984051075,3.632731438276296,8.352627832110695,0.5526255898963842,0.4880353753091913
171,171,3x,O=Cc1ccccc1,O=Cc1ccccc1,C=C(C)/C=C(C)/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-45,228.15,82.0,92,96.0,4.0,1.43999494104825,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C(C)/C=C(C)/C,6.43629914,2.0796285717574703,4.729796493531717,0.0,32.02356989331163,6.64796442316491,54.91502590590357,3.117287374364424,6.629654865532209,0.5981588912131162,0.3150662401272334
172,172,3y,O=Cc1ccc(Br)cc1,O=Cc1ccc(Br)cc1,C=C(C)/C=C(C)/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-45,228.15,83.0,90,95.0,5.0,1.33414267365029,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=Cc1ccc(Br)cc1,6.16765531,1.7,7.253902960000969,0.0,26.43286490822159,6.86957445960727,0.0009483461111836,2.8098044288000663,6.86247199295966,0.6542919375518572,4.484908052896285e-06,C=C(C)/C=C(C)/C,6.43629914,2.0796285717574703,4.729796493531717,0.0,32.02356989331163,6.64796442316491,54.91502590590357,3.117287374364424,6.629654865532209,0.5981588912131162,0.3150662401272334
173,173,3z,O=Cc1ccccc1,O=Cc1ccccc1,C=C/C=C/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-20,253.15,20.0,98,99.0,1.0,2.31022361586228,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C/C=C/C,5.9979152,1.7,4.62381980390138,0.0,26.20183688090909,6.539018046528695,31.454418307290467,2.863897469725328,6.507680029473903,0.4478867359472691,0.2548208047813166
174,174,3aa,O=Cc1ccccc1,O=Cc1ccccc1,C=C/C=C/CCCCCC,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)C(F)(F)F,Methylcyclohexane,-30,243.15,72.0,99,99.5,0.5,2.55611519730968,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C/C=C/CCCCCC,8.54273222,1.7,8.416845584089904,0.0,25.99397619720644,11.438638743809957,136.83526317095794,3.244552896529659,11.347424357145991,0.3343549803008554,0.2800904789069179
175,175,3ab,O=Cc1ccccc1,O=Cc1ccccc1,C=C/C=C/C1CCCCC1,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,NS(=O)(=O)C(F)(F)C(F)(F)F,Methylcyclohexane,-30,243.15,66.5,99,99.5,0.5,2.55611519730968,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph35sf5_idp_7_1_m062x,7.34,2.59,5.59,244.82,0.076,187.542,-0.022,14.349,120.171,184.18,-0.30604,-0.07208,10.014360450635,9.349922,8.22777,2.647543,14.0071536901728,FS(F)(F)(F)(F)c1cccc(S(F)(F)(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C/C=C/C1CCCCC1,8.99649217,1.7,5.582931755026592,0.0,25.98421962186693,9.578413264955875,134.50284103626697,8.66556170859517,9.569411572170909,0.4562046392773685,0.3364465346884435
176,176,3ac,O=Cc1ccccc1,O=Cc1ccccc1,C=C(C)/C=C/C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-60,213.15,81.0,92,96.0,4.0,1.34532071744219,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C(C)/C=C/C,6.10291954,1.7946998200000002,4.462669646677867,0.0,31.75427945208532,6.534600025561801,44.3217011760343,3.099741137382955,6.400425002789661,0.6168678445469158,0.2740298353121099
177,177,3ad,O=Cc1ccccc1,O=Cc1ccccc1,C=C(C)C1=CCCCC1,FC(F)(F)C(F)(c1cccc(C(F)(C(F)(F)F)C(F)(F)F)c1)C(F)(F)F,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-60,213.15,85.0,90,95.0,5.0,1.24642783646092,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35iprf_6_1_m062x,7.58,3.81,6.05,221.027,-0.004,264.605,14.263,0.0,149.677,211.77,-0.30758,-0.03629,10.0180644192668,9.579745,8.818122,4.787755,15.7956823355263,FC(F)(F)C(F)(c1cccc(C(F)(C(F)(F)F)C(F)(F)F)c1)C(F)(F)F,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C(C)C1=CCCCC1,6.37391381,2.1277759474086104,5.675883264872809,0.0,35.353157677059265,7.180426627224518,87.76894001781899,5.889666571653663,7.010743157310719,0.6143928655075844,0.4145744365991419
178,178,3ae,O=Cc1ccccc1,O=Cc1ccccc1,C=C(/C=C/C(C)(C)C)C(C)(C)C,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-60,213.15,73.5,90,95.0,5.0,1.24642783646092,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C(/C=C/C(C)(C)C)C(C)(C)C,7.02565971,3.031801775517553,5.929626477442964,0.0,39.7484992250696,8.4166746328816,169.67685641041598,6.645180791101853,8.07030839815802,0.6445363063881455,0.5008467155209688
179,179,3af,O=Cc1ccccc1,O=Cc1ccccc1,C=C(C)/C=C/CCOCc1ccccc1,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,Methylcyclohexane,-60,213.15,84.0,90,95.0,5.0,1.24642783646092,"J. Am. Chem. Soc. 2017, 139, 39, 13656–13656",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,O=Cc1ccccc1,6.18295774,1.7,5.776330850015673,0.0,26.40003007860124,6.049979860400621,0.001565167230753,3.018578205196376,6.049598424481061,0.7674992919313893,9.210922378253544e-06,C=C(C)/C=C/CCOCc1ccccc1,7.418055519999999,1.9059489049625429,8.850736933018586,0.0,31.498628078816022,9.51591234475546,246.0841622867844,9.0438735791822,9.177252683215894,0.6235850816641493,0.5105636343923797
180,180,(opt) 4,CCC1(C)C=CC(=O)C=C1,CCC1(C)C=CC(=O)C=C1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,30,65.0,35.0,0.311225614357558,"Angew. Chem. Int. Ed.2020,59, 12347 –12351",https://onlinelibrary.wiley.com/doi/epdf/10.1002/anie.202000307,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,CCC1(C)C=CC(=O)C=C1,7.84812307,2.6924513649614514,3.581138558912823,0.0,35.68054196881452,6.9731315442158905,120.235023349054,6.052647260621392,6.842524308379767,0.65453212490161,0.573391140506286,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
181,181,5 (small reversal make sure we note absolute) ,CCC1(C)C=CC(=O)C=C1,CCC1(C)C=CC(=O)C=C1,C1=CCC=C1,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,2,51.0,49.0,0.0201129180085115,"Angew. Chem. Int. Ed.2020,59, 12347 –12351",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,CCC1(C)C=CC(=O)C=C1,7.84812307,2.6924513649614514,3.581138558912823,0.0,35.68054196881452,6.9731315442158905,120.235023349054,6.052647260621392,6.842524308379767,0.65453212490161,0.573391140506286,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
182,182,6,CCC1(C)C=CC(=O)C=C1,CCC1(C)C=CC(=O)C=C1,C1=CCC=C1,c2cccc(c1ccccc1)c2,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,,34,67.0,33.0,0.356044216163377,"Angew. Chem. Int. Ed.2020,59, 12347 –12351",,ph_4ph_3_1_m062x,11.15,2.09,3.23,343.594,-0.001,189.928,-0.001,-1.316,111.746,215.09,-0.2689,-0.01787,13.5441340000045,13.544134,4.186529,1.976382,9.28104543725724,c2cccc(c1ccccc1)c2,CCC1(C)C=CC(=O)C=C1,7.84812307,2.6924513649614514,3.581138558912823,0.0,35.68054196881452,6.9731315442158905,120.235023349054,6.052647260621392,6.842524308379767,0.65453212490161,0.573391140506286,C1=CCC=C1,3.96839091,1.7000000015643446,4.366653160000026,0.0,34.75788394915953,4.444615370597324,30.72292534553049,3.204208093422417,4.444082005566052,0.8496819598241321,0.411964672425363
