Unnamed: 0.1,reaction,starting electrophile SMILES,input electrophile SMILES,nucleophile SMILES,"3,3 Catalyst Substituent ",N Catalyst Substituent,solvent,Temperature (Celsius),Temperature (Kelvin),yield (%),ee (%),e.r. 1,e.r. 2,ddG,reference ,Link,Unnamed: 0,ster1,ster2,ster3,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur75,old_name,smiles_e,L_e,Bmin_e,Bmax_e,bur_shell_e,bur_vol_e,max_distance_e,tot_V_e,disp_e,max_axis_e,A2_e,min_axis_e,smiles_n,L_n,Bmin_n,Bmax_n,bur_shell_n,bur_vol_n,max_distance_n,tot_V_n,disp_n,max_axis_n,A2_n,min_axis_n
63,optimization 1,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,c1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,25,298.15,,47,73.5,26.5,0.604051714260915,"Angew.Chem.Int.Ed.2018,57,2464–2468",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/anie.201712088,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
64,2,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,25,298.15,,9,54.5,45.5,0.10687184190818,"Angew.Chem.Int.Ed.2018,57,2464–2469",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
65,3 (appear to give inversion need to note absolue ee),COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,toluene,25,298.15,,72,86.0,14.0,1.07488020525664,"Angew.Chem.Int.Ed.2018,57,2464–2470",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
66,4,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,toluene,25,298.15,,66,83.0,17.0,0.938890970606811,"Angew.Chem.Int.Ed.2018,57,2464–2471",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
67,5,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,toluene,25,298.15,,86,93.0,7.0,1.5316457558944,"Angew.Chem.Int.Ed.2018,57,2464–2472",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
68,6,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,Et2O,25,298.15,,84,92.0,8.0,1.44617693643032,"Angew.Chem.Int.Ed.2018,57,2464–2473",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
69,7,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,CHCl3,25,298.15,,54,77.0,23.0,0.71547236028815,"Angew.Chem.Int.Ed.2018,57,2464–2474",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
70,8,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,25,298.15,,91,95.5,4.5,1.80897355027087,"Angew.Chem.Int.Ed.2018,57,2464–2475",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
71,9,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,25,298.15,,91,95.5,4.5,1.80897355027087,"Angew.Chem.Int.Ed.2018,57,2464–2476",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
72,10,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,10,283.15,,93,96.5,3.5,1.86514448881084,"Angew.Chem.Int.Ed.2018,57,2464–2477",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
73,11,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,,94,97.0,3.0,1.88569976525721,"Angew.Chem.Int.Ed.2018,57,2464–2478",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
74,ester scope1,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,97.0,94,97.0,3.0,1.88569976525721,"Angew.Chem.Int.Ed.2018,57,2464–2479",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
75,2,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,98.0,94,97.0,3.0,1.88569976525721,"Angew.Chem.Int.Ed.2018,57,2464–2480",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
76,3,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,98.0,93,96.5,3.5,1.79927323721943,"Angew.Chem.Int.Ed.2018,57,2464–2481",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1,8.095499577267564,2.1820773983353297,6.966620397252928,0.0,27.824171829413984,9.985066722100823,72.52999014784577,3.0338348326256868,9.911192558309123,0.4378134950591752,0.1701573576531279,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
77,4,COC(=O)/C=C/c1ccc(C)cc1,COC(=O)/C=C/c1ccc(C)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,95.0,94,97.0,3.0,1.88569976525721,"Angew.Chem.Int.Ed.2018,57,2464–2482",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccc(C)cc1,8.297200842293254,2.17831863473056,8.15494871363008,0.0,27.82206378195508,10.932720194392015,85.3241873710314,2.953581302427762,10.774456007234024,0.4010740589315182,0.170083244117753,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
78,5,COC(=O)/C=C/c1cccc(C)c1,COC(=O)/C=C/c1cccc(C)c1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,95.0,96,98.0,2.0,2.11121871885583,"Angew.Chem.Int.Ed.2018,57,2464–2483",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1cccc(C)c1,9.151336265274155,2.169028782746573,6.964101140458476,0.0,27.82328559763284,10.346295390949578,138.24522362988225,3.952437861404349,10.23777712586526,0.5302545639620854,0.2429677924126211,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
79,6,COC(=O)/C=C/c1ccccc1C,COC(=O)/C=C/c1ccccc1C,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,92.0,93,96.5,3.5,1.79927323721943,"Angew.Chem.Int.Ed.2018,57,2464–2484",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccccc1C,7.65002672981397,2.354923169518041,7.035847210765549,0.0,27.819356743286576,9.98065210459395,140.29073770089383,3.5590146408414656,9.886678218811351,0.5677678366675505,0.2556860382375815,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
80,7,COC(=O)/C=C/c1ccc(F)cc1,COC(=O)/C=C/c1ccc(F)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,99.0,95,97.5,2.5,1.98739390118966,"Angew.Chem.Int.Ed.2018,57,2464–2485",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccc(F)cc1,6.192515524613863,2.135996599999232,8.768812529095738,0.0,27.262064146643866,10.668709451805936,81.35315502655091,3.413918158146686,10.607833120205449,0.4292335442223469,0.158781795404282,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
81,8,COC(=O)/C=C/c1ccc(Cl)cc1,COC(=O)/C=C/c1ccc(Cl)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,97.0,95,97.5,2.5,1.98739390118966,"Angew.Chem.Int.Ed.2018,57,2464–2486",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccc(Cl)cc1,6.21007905841525,2.1359503333527763,9.390667863096311,0.0,27.264163599131653,11.042559257589172,84.29683162583812,3.3379765038629508,10.98593295465586,0.4140629073063046,0.153544438834332,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
82,9,COC(=O)/C=C/c1ccc(Br)cc1,COC(=O)/C=C/c1ccc(Br)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,98.0,96,98.0,2.0,2.11121871885583,"Angew.Chem.Int.Ed.2018,57,2464–2487",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccc(Br)cc1,6.37681440385163,2.136070034283544,9.616205487860118,0.0,27.26466373047574,11.203921779611363,85.4936252658926,3.558189943479721,11.14886565113986,0.4076925067523942,0.1513243989863012,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
83,10,COC(=O)/C=C/c1cccc2ccccc12,COC(=O)/C=C/c1cccc2ccccc12,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,92.0,89,94.5,5.5,1.54272103334975,"Angew.Chem.Int.Ed.2018,57,2464–2488",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1cccc2ccccc12,8.59459573,2.403270034662277,7.065254180066692,0.0,27.81802914808822,10.548962046786729,226.2216506838088,4.490970107138876,10.481096656230957,0.6860909203438527,0.2863731633746814,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
84,11,COC(=O)/C=C/c1ccc(OC)cc1,COC(=O)/C=C/c1ccc(OC)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,95.0,91,95.5,4.5,1.6572903748331,"Angew.Chem.Int.Ed.2018,57,2464–2489",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccc(OC)cc1,8.09895269945008,2.1973169601550167,9.04367376354151,0.0,27.81939181739378,12.136746414223682,92.19566080165345,9.907166517659784,12.035690884573794,0.3542380962405285,0.1492801768257372,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
85,12,COC(=O)/C=C/c1ccc(C#N)cc1,COC(=O)/C=C/c1ccc(C#N)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,P-xylene,0,273.15,89.0,95,97.5,2.5,1.98739390118966,"Angew.Chem.Int.Ed.2018,57,2464–2490",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccc(C#N)cc1,6.42765253,2.135130736915146,9.970228888246568,0.0,27.255100044488973,11.895852548033089,90.28497360073796,3.495005623620656,11.83258529433346,0.3804333183477135,0.1432511109628086,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
86,13,COC(=O)/C=C/c1ccc(N(=O)=O)cc1,COC(=O)/C=C/c1ccc(N(=O)=O)cc1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,"Toluene/1,4-dioxane (3:1)",25,298.15,76.0,90,95.0,5.0,1.74347858053401,"Angew.Chem.Int.Ed.2018,57,2464–2491",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccc(N(=O)=O)cc1,9.03301439,2.183245312022648,8.656275388195462,0.0,27.81908138427347,11.05029323280566,82.5515057827907,3.1728706484932894,10.941580946823876,0.3996564497231789,0.157687744187818,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
87,14,COC(=O)/C=C/c2ccc1OCOc1c2,COC(=O)/C=C/c2ccc1OCOc1c2,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,M-xylene,0,273.15,84.0,94,97.0,3.0,1.88569976525721,"Angew.Chem.Int.Ed.2018,57,2464–2492",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c2ccc1OCOc1c2,9.532433690136092,2.174183416879941,7.467205574877939,0.0,27.820824983738778,11.198179373780349,115.30230175273574,9.73018056235091,11.080409050613952,0.4355651171136108,0.1945886501999716,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
88,15,COC(=O)/C=C/c1ccco1,COC(=O)/C=C/c1ccco1,CO/C(O[Si](C)(C)C)=C(C)/C,CC3(C)c1ccccc1c2ccccc23,NS(=O)(=O)C(F)(F)F,cyclohexane,0,273.15,94.0,89,94.5,5.5,1.54272103334975,"Angew.Chem.Int.Ed.2018,57,2464–2493",,ph_fluorene_methyl_1_1_m062x,10.73,2.14,5.32,378.763,-7.48,227.692,-3.057,-6.229,141.861,249.44,-0.26016,-0.02011,13.243436720492,13.238781,6.072505,4.284955,11.1125163822549,CC3(C)c1ccccc1c2ccccc23,COC(=O)/C=C/c1ccco1,6.257622680006346,1.905747286082768,7.912666129995303,0.0,27.25053508739224,10.01161503730575,74.0637373340776,7.574097295800706,9.805337280780122,0.4275841279799944,0.1837369219364274,CO/C(O[Si](C)(C)C)=C(C)/C,6.179778029746812,2.443622416220549,5.304912903131309,0.0,34.755265517062895,8.056443822664427,208.5090634384398,6.044332835323884,8.023758349341785,0.7806331967301845,0.5170641170284805
